,IH1505.CFE,IH1506.CFE,IH1507.CFE,IH1508.CFE,IH1509.CFE,IH1510.CFE,IH1511.CFE,IH1512.CFE,IH1601.CFE,IH1602.CFE,IH1603.CFE,IH1604.CFE,IH1605.CFE,IH1606.CFE,IH1607.CFE,IH1608.CFE,IH1609.CFE,IH1610.CFE,IH1611.CFE,IH1612.CFE,IH1701.CFE,IH1702.CFE,IH1703.CFE,IH1704.CFE,IH1705.CFE,IH1706.CFE,IH1707.CFE,IH1708.CFE,IH1709.CFE,IH1710.CFE,IH1711.CFE,IH1712.CFE,IH1801.CFE,IH1802.CFE,IH1803.CFE,IH1804.CFE,IH1805.CFE,IH1806.CFE,IH1809.CFE
2016-01-06,,,,,,,,,2260.0,2233.0,2219.2,,,2171.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-07,,,,,,,,,2268.0,2245.0,2212.2,,,2166.2,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-08,,,,,,,,,2200.0,2230.0,2155.0,,,2114.8,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-11,,,,,,,,,2168.0,2122.2,2120.4,,,2051.2,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-12,,,,,,,,,2136.8,2080.2,2085.0,,,2018.8,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-13,,,,,,,,,2155.0,2161.0,2096.0,,,2055.8,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-14,,,,,,,,,2052.0,2037.8,1960.0,,,1999.6,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-15,,,,,,,,,2117.0,2089.8,2061.6,,,2004.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-18,,,,,,,,,,2026.0,1982.2,,,1943.4,,,1926.8,,,,,,,,,,,,,,,,,,,,,,
2016-01-19,,,,,,,,,,2040.2,2007.0,,,1955.2,,,1918.8,,,,,,,,,,,,,,,,,,,,,,
2016-01-20,,,,,,,,,,2065.0,2044.8,,,1987.2,,,1943.4,,,,,,,,,,,,,,,,,,,,,,
2016-01-21,,,,,,,,,,2046.2,2003.8,,,1944.8,,,1907.8,,,,,,,,,,,,,,,,,,,,,,
2016-01-22,,,,,,,,,,2037.0,1994.0,,,1918.6,,,1852.8,,,,,,,,,,,,,,,,,,,,,,
2016-01-25,,,,,,,,,,2029.6,2007.4,,,1920.0,,,1856.4,,,,,,,,,,,,,,,,,,,,,,
2016-01-26,,,,,,,,,,2014.8,1986.6,,,1898.0,,,1812.2,,,,,,,,,,,,,,,,,,,,,,
2016-01-27,,,,,,,,,,1940.2,1902.0,,,1832.4,,,1755.0,,,,,,,,,,,,,,,,,,,,,,
2016-01-28,,,,,,,,,,1927.0,1890.0,,,1815.6,,,1760.0,,,,,,,,,,,,,,,,,,,,,,
2016-01-29,,,,,,,,,,1907.4,1875.4,,,1800.4,,,1763.8,,,,,,,,,,,,,,,,,,,,,,
2016-02-01,,,,,,,,,,1957.6,1931.2,,,1859.4,,,1802.2,,,,,,,,,,,,,,,,,,,,,,
2016-02-02,,,,,,,,,,1925.0,1901.4,,,1846.4,,,1777.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-03,,,,,,,,,,1944.6,1919.8,,,1857.8,,,1806.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-04,,,,,,,,,,1961.4,1929.0,,,1875.4,,,1842.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-05,,,,,,,,,,1960.8,1935.8,,,1879.8,,,1833.4,,,,,,,,,,,,,,,,,,,,,,
2016-02-15,,,,,,,,,,1910.2,1896.2,,,1839.8,,,1790.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-16,,,,,,,,,,1948.0,1920.0,,,1850.2,,,1827.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-17,,,,,,,,,,1988.0,1959.0,,,1901.6,,,1845.8,,,,,,,,,,,,,,,,,,,,,,
2016-02-18,,,,,,,,,,2021.2,1998.4,,,1935.0,,,1868.4,,,,,,,,,,,,,,,,,,,,,,
2016-02-19,,,,,,,,,,2000.4,1975.6,,,1913.4,,,1853.2,,,,,,,,,,,,,,,,,,,,,,
2016-02-22,,,,,,,,,,,2000.0,1981.0,,1937.6,,,1869.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-23,,,,,,,,,,,2013.0,1991.8,,1941.0,,,1882.8,,,,,,,,,,,,,,,,,,,,,,
2016-02-24,,,,,,,,,,,1996.6,1966.0,,1916.6,,,1855.8,,,,,,,,,,,,,,,,,,,,,,
2016-02-25,,,,,,,,,,,2006.0,1982.0,,1930.0,,,1858.0,,,,,,,,,,,,,,,,,,,,,,
2016-02-26,,,,,,,,,,,1935.6,1904.2,,1856.0,,,1797.4,,,,,,,,,,,,,,,,,,,,,,
2016-02-29,,,,,,,,,,,1923.0,1895.8,,1844.8,,,1789.4,,,,,,,,,,,,,,,,,,,,,,
2016-03-01,,,,,,,,,,,1907.2,1879.0,,1826.0,,,1751.8,,,,,,,,,,,,,,,,,,,,,,
2016-03-02,,,,,,,,,,,1961.2,1925.6,,1874.6,,,1801.8,,,,,,,,,,,,,,,,,,,,,,
2016-03-03,,,,,,,,,,,2028.0,1998.2,,1938.4,,,1879.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-04,,,,,,,,,,,2025.0,1996.6,,1937.4,,,1871.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-07,,,,,,,,,,,2117.0,2084.0,,2014.0,,,1938.6,,,,,,,,,,,,,,,,,,,,,,
2016-03-08,,,,,,,,,,,2098.8,2072.4,,2011.2,,,1941.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-09,,,,,,,,,,,2067.0,2034.0,,1981.0,,,1910.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-10,,,,,,,,,,,2077.0,2045.8,,1987.6,,,1925.6,,,,,,,,,,,,,,,,,,,,,,
2016-03-11,,,,,,,,,,,2048.6,2019.2,,1942.8,,,1889.8,,,,,,,,,,,,,,,,,,,,,,
2016-03-14,,,,,,,,,,,2075.4,2035.4,,1980.0,,,1935.8,,,,,,,,,,,,,,,,,,,,,,
2016-03-15,,,,,,,,,,,2070.2,2041.8,,1997.0,,,1938.4,,,,,,,,,,,,,,,,,,,,,,
2016-03-16,,,,,,,,,,,2078.0,2047.4,,1996.0,,,1924.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-17,,,,,,,,,,,2127.8,2099.0,,2026.0,,,1944.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-18,,,,,,,,,,,2133.0,2111.0,,2050.0,,,1981.8,,,,,,,,,,,,,,,,,,,,,,
2016-03-21,,,,,,,,,,,,2138.2,2126.0,1980.0,,,2035.6,,,,,,,,,,,,,,,,,,,,,,
2016-03-22,,,,,,,,,,,,2170.0,2149.6,2130.0,,,2092.8,,,,,,,,,,,,,,,,,,,,,,
2016-03-23,,,,,,,,,,,,2170.0,2144.6,2123.0,,,2078.8,,,,,,,,,,,,,,,,,,,,,,
2016-03-24,,,,,,,,,,,,2149.8,2125.8,2111.8,,,2033.0,,,,,,,,,,,,,,,,,,,,,,
2016-03-25,,,,,,,,,,,,2126.2,2114.8,2088.4,,,2040.6,,,,,,,,,,,,,,,,,,,,,,
2016-03-28,,,,,,,,,,,,2141.4,2129.0,2090.8,,,2041.4,,,,,,,,,,,,,,,,,,,,,,
2016-03-29,,,,,,,,,,,,2123.4,2102.2,2072.2,,,2014.4,,,,,,,,,,,,,,,,,,,,,,
2016-03-30,,,,,,,,,,,,2124.2,2100.0,2074.2,,,2018.8,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,,,,,,,,,,,2168.0,2149.6,2123.0,,,2068.2,,,,,,,,,,,,,,,,,,,,,,
2016-04-01,,,,,,,,,,,,2154.8,2130.2,2104.0,,,2046.0,,,,,,,,,,,,,,,,,,,,,,
2016-04-05,,,,,,,,,,,,2145.0,2124.8,2108.0,,,2044.0,,,,,,,,,,,,,,,,,,,,,,
2016-04-06,,,,,,,,,,,,2160.0,2153.4,2121.0,,,2060.0,,,,,,,,,,,,,,,,,,,,,,
2016-04-07,,,,,,,,,,,,2178.2,2152.0,2137.6,,,2077.8,,,,,,,,,,,,,,,,,,,,,,
2016-04-08,,,,,,,,,,,,2125.6,2105.6,2084.6,,,2028.4,,,,,,,,,,,,,,,,,,,,,,
2016-04-11,,,,,,,,,,,,2141.2,2125.0,2088.2,,,2050.0,,,,,,,,,,,,,,,,,,,,,,
2016-04-12,,,,,,,,,,,,2149.4,2135.0,2105.4,,,2065.0,,,,,,,,,,,,,,,,,,,,,,
2016-04-13,,,,,,,,,,,,2166.0,2146.0,2124.4,,,2062.8,,,,,,,,,,,,,,,,,,,,,,
2016-04-14,,,,,,,,,,,,2188.4,2179.6,2169.0,,,2116.2,,,,,,,,,,,,,,,,,,,,,,
2016-04-15,,,,,,,,,,,,2184.8,2175.0,2161.2,,,2125.0,,,,,,,,,,,,,,,,,,,,,,
2016-04-18,,,,,,,,,,,,,2165.0,2147.2,,,2105.8,,,2082.2,,,,,,,,,,,,,,,,,,,
2016-04-19,,,,,,,,,,,,,2164.0,2146.8,,,2105.0,,,2079.8,,,,,,,,,,,,,,,,,,,
2016-04-20,,,,,,,,,,,,,2158.6,2139.8,,,2104.4,,,2071.4,,,,,,,,,,,,,,,,,,,
2016-04-21,,,,,,,,,,,,,2126.0,2099.0,,,2056.0,,,2035.4,,,,,,,,,,,,,,,,,,,
2016-04-22,,,,,,,,,,,,,2123.4,2115.8,,,2082.4,,,2049.2,,,,,,,,,,,,,,,,,,,
2016-04-25,,,,,,,,,,,,,2139.0,2126.0,,,2088.8,,,2049.2,,,,,,,,,,,,,,,,,,,
2016-04-26,,,,,,,,,,,,,2142.4,2120.0,,,2076.6,,,2065.0,,,,,,,,,,,,,,,,,,,
2016-04-27,,,,,,,,,,,,,2147.2,2125.2,,,2077.4,,,2058.6,,,,,,,,,,,,,,,,,,,
2016-04-28,,,,,,,,,,,,,2140.8,2119.8,,,2070.0,,,2038.2,,,,,,,,,,,,,,,,,,,
2016-04-29,,,,,,,,,,,,,2127.6,2109.0,,,2063.0,,,2037.2,,,,,,,,,,,,,,,,,,,
2016-05-03,,,,,,,,,,,,,2131.4,2107.0,,,2062.8,,,2045.0,,,,,,,,,,,,,,,,,,,
2016-05-04,,,,,,,,,,,,,2148.0,2127.6,,,2083.0,,,2056.4,,,,,,,,,,,,,,,,,,,
2016-05-05,,,,,,,,,,,,,2142.8,2123.8,,,2080.4,,,2044.0,,,,,,,,,,,,,,,,,,,
2016-05-06,,,,,,,,,,,,,2145.4,2125.8,,,2075.6,,,2045.2,,,,,,,,,,,,,,,,,,,
2016-05-09,,,,,,,,,,,,,2090.8,2074.4,,,2001.8,,,1991.6,,,,,,,,,,,,,,,,,,,
2016-05-10,,,,,,,,,,,,,2050.0,2031.0,,,1996.6,,,1968.0,,,,,,,,,,,,,,,,,,,
2016-05-11,,,,,,,,,,,,,2072.6,2051.8,,,2002.6,,,1977.0,,,,,,,,,,,,,,,,,,,
2016-05-12,,,,,,,,,,,,,2064.4,2037.8,,,1983.2,,,1960.4,,,,,,,,,,,,,,,,,,,
2016-05-13,,,,,,,,,,,,,2074.6,2049.8,,,1992.0,,,1967.0,,,,,,,,,,,,,,,,,,,
2016-05-16,,,,,,,,,,,,,2069.8,2045.0,,,1990.0,,,1963.8,,,,,,,,,,,,,,,,,,,
2016-05-17,,,,,,,,,,,,,2079.8,2060.0,,,2003.4,,,1965.0,,,,,,,,,,,,,,,,,,,
2016-05-18,,,,,,,,,,,,,2065.8,2045.0,,,1992.8,,,1962.6,,,,,,,,,,,,,,,,,,,
2016-05-19,,,,,,,,,,,,,2066.6,2047.6,,,1990.0,,,1962.8,,,,,,,,,,,,,,,,,,,
2016-05-20,,,,,,,,,,,,,2068.0,2046.2,,,1988.8,,,1957.0,,,,,,,,,,,,,,,,,,,
2016-05-23,,,,,,,,,,,,,,2063.6,2048.6,,1993.8,,,1971.0,,,,,,,,,,,,,,,,,,,
2016-05-24,,,,,,,,,,,,,,2062.8,2039.2,,2000.8,,,1968.6,,,,,,,,,,,,,,,,,,,
2016-05-25,,,,,,,,,,,,,,2069.6,2037.0,,2005.0,,,1973.6,,,,,,,,,,,,,,,,,,,
2016-05-26,,,,,,,,,,,,,,2059.6,2042.0,,1998.8,,,1965.0,,,,,,,,,,,,,,,,,,,
2016-05-27,,,,,,,,,,,,,,2059.4,2037.2,,2002.4,,,1970.0,,,,,,,,,,,,,,,,,,,
2016-05-30,,,,,,,,,,,,,,2061.8,2040.4,,2004.2,,,1965.6,,,,,,,,,,,,,,,,,,,
2016-05-31,,,,,,,,,,,,,,2075.4,2058.8,,2026.2,,,2003.6,,,,,,,,,,,,,,,,,,,
2016-06-01,,,,,,,,,,,,,,2141.4,2129.2,,2110.0,,,2074.0,,,,,,,,,,,,,,,,,,,
2016-06-02,,,,,,,,,,,,,,2129.0,2106.2,,2086.2,,,2060.2,,,,,,,,,,,,,,,,,,,
2016-06-03,,,,,,,,,,,,,,2136.8,2120.0,,2076.6,,,2062.6,,,,,,,,,,,,,,,,,,,
2016-06-06,,,,,,,,,,,,,,2142.0,2124.0,,2095.0,,,2066.0,,,,,,,,,,,,,,,,,,,
2016-06-07,,,,,,,,,,,,,,2135.6,2115.6,,2086.2,,,2064.0,,,,,,,,,,,,,,,,,,,
2016-06-08,,,,,,,,,,,,,,2134.0,2105.0,,2085.8,,,2052.0,,,,,,,,,,,,,,,,,,,
2016-06-13,,,,,,,,,,,,,,2097.2,2087.6,,2044.8,,,2020.0,,,,,,,,,,,,,,,,,,,
2016-06-14,,,,,,,,,,,,,,2067.8,2038.0,,2009.4,,,1976.2,,,,,,,,,,,,,,,,,,,
2016-06-15,,,,,,,,,,,,,,2063.0,2049.6,,2019.6,,,1989.6,,,,,,,,,,,,,,,,,,,
2016-06-16,,,,,,,,,,,,,,2086.6,2058.6,,2035.8,,,1997.4,,,,,,,,,,,,,,,,,,,
2016-06-17,,,,,,,,,,,,,,2095.2,2058.2,,2022.4,,,2002.0,,,,,,,,,,,,,,,,,,,
2016-06-20,,,,,,,,,,,,,,,2074.4,2052.0,2039.4,,,2008.2,,,,,,,,,,,,,,,,,,,
2016-06-21,,,,,,,,,,,,,,,2073.4,2056.2,2047.8,,,2020.0,,,,,,,,,,,,,,,,,,,
2016-06-22,,,,,,,,,,,,,,,2067.4,2056.6,2033.6,,,2009.8,,,,,,,,,,,,,,,,,,,
2016-06-23,,,,,,,,,,,,,,,2083.8,2062.4,2050.4,,,2028.8,,,,,,,,,,,,,,,,,,,
2016-06-24,,,,,,,,,,,,,,,2072.0,2051.6,2036.8,,,2006.8,,,,,,,,,,,,,,,,,,,
2016-06-27,,,,,,,,,,,,,,,2055.0,2037.6,2026.8,,,1992.0,,,,,,,,,,,,,,,,,,,
2016-06-28,,,,,,,,,,,,,,,2065.8,2048.4,2032.6,,,2000.8,,,,,,,,,,,,,,,,,,,
2016-06-29,,,,,,,,,,,,,,,2082.8,2067.0,2057.8,,,2022.8,,,,,,,,,,,,,,,,,,,
2016-06-30,,,,,,,,,,,,,,,2106.4,2092.8,2073.2,,,2044.0,,,,,,,,,,,,,,,,,,,
2016-07-01,,,,,,,,,,,,,,,2108.2,2093.4,2081.0,,,2049.0,,,,,,,,,,,,,,,,,,,
2016-07-04,,,,,,,,,,,,,,,2106.2,2088.0,2053.8,,,2038.0,,,,,,,,,,,,,,,,,,,
2016-07-05,,,,,,,,,,,,,,,2140.4,2123.4,2105.6,,,2081.0,,,,,,,,,,,,,,,,,,,
2016-07-06,,,,,,,,,,,,,,,2138.6,2120.6,2110.2,,,2078.8,,,,,,,,,,,,,,,,,,,
2016-07-07,,,,,,,,,,,,,,,2144.0,2121.0,2111.0,,,2075.6,,,,,,,,,,,,,,,,,,,
2016-07-08,,,,,,,,,,,,,,,2140.0,2128.0,2099.0,,,2070.8,,,,,,,,,,,,,,,,,,,
2016-07-11,,,,,,,,,,,,,,,2148.6,2130.2,2110.2,,,2076.2,,,,,,,,,,,,,,,,,,,
2016-07-12,,,,,,,,,,,,,,,2150.0,2134.2,2123.0,,,2081.0,,,,,,,,,,,,,,,,,,,
2016-07-13,,,,,,,,,,,,,,,2200.0,2186.6,2178.0,,,2148.2,,,,,,,,,,,,,,,,,,,
2016-07-14,,,,,,,,,,,,,,,2195.0,2188.4,2175.8,,,2142.0,,,,,,,,,,,,,,,,,,,
2016-07-15,,,,,,,,,,,,,,,2193.8,2189.4,2180.6,,,2149.2,,,,,,,,,,,,,,,,,,,
2016-07-18,,,,,,,,,,,,,,,,2186.6,2177.2,,,2153.4,,,2125.0,,,,,,,,,,,,,,,,
2016-07-19,,,,,,,,,,,,,,,,2178.2,2172.2,,,2143.8,,,2124.0,,,,,,,,,,,,,,,,
2016-07-20,,,,,,,,,,,,,,,,2158.8,2148.8,,,2124.4,,,2104.2,,,,,,,,,,,,,,,,
2016-07-21,,,,,,,,,,,,,,,,2156.8,2149.4,,,2121.0,,,2109.8,,,,,,,,,,,,,,,,
2016-07-22,,,,,,,,,,,,,,,,2163.2,2151.6,,,2126.8,,,2108.4,,,,,,,,,,,,,,,,
2016-07-25,,,,,,,,,,,,,,,,2152.2,2142.0,,,2115.4,,,2090.0,,,,,,,,,,,,,,,,
2016-07-26,,,,,,,,,,,,,,,,2141.8,2131.4,,,2100.0,,,2091.2,,,,,,,,,,,,,,,,
2016-07-27,,,,,,,,,,,,,,,,2175.8,2167.6,,,2147.0,,,2126.4,,,,,,,,,,,,,,,,
2016-07-28,,,,,,,,,,,,,,,,2151.0,2139.6,,,2111.0,,,2104.6,,,,,,,,,,,,,,,,
2016-07-29,,,,,,,,,,,,,,,,2158.8,2152.4,,,2132.2,,,2119.2,,,,,,,,,,,,,,,,
2016-08-01,,,,,,,,,,,,,,,,2151.0,2146.0,,,2125.4,,,2104.0,,,,,,,,,,,,,,,,
2016-08-02,,,,,,,,,,,,,,,,2142.4,2134.8,,,2118.6,,,2106.4,,,,,,,,,,,,,,,,
2016-08-03,,,,,,,,,,,,,,,,2131.2,2126.0,,,2112.4,,,2098.0,,,,,,,,,,,,,,,,
2016-08-04,,,,,,,,,,,,,,,,2136.4,2132.8,,,2119.2,,,2108.0,,,,,,,,,,,,,,,,
2016-08-05,,,,,,,,,,,,,,,,2135.4,2131.8,,,2116.2,,,2107.2,,,,,,,,,,,,,,,,
2016-08-08,,,,,,,,,,,,,,,,2142.6,2134.8,,,2124.0,,,2111.0,,,,,,,,,,,,,,,,
2016-08-09,,,,,,,,,,,,,,,,2154.0,2143.0,,,2138.0,,,2134.0,,,,,,,,,,,,,,,,
2016-08-10,,,,,,,,,,,,,,,,2167.8,2159.2,,,2147.0,,,2182.8,,,,,,,,,,,,,,,,
2016-08-11,,,,,,,,,,,,,,,,2168.2,2158.6,,,2145.4,,,2139.0,,,,,,,,,,,,,,,,
2016-08-12,,,,,,,,,,,,,,,,2172.8,2158.4,,,2152.8,,,2145.2,,,,,,,,,,,,,,,,
2016-08-15,,,,,,,,,,,,,,,,2222.0,2216.4,,,2204.6,,,2192.0,,,,,,,,,,,,,,,,
2016-08-16,,,,,,,,,,,,,,,,2294.6,2293.0,,,2269.0,,,2272.0,,,,,,,,,,,,,,,,
2016-08-17,,,,,,,,,,,,,,,,2264.0,2254.8,,,2253.6,,,2238.2,,,,,,,,,,,,,,,,
2016-08-18,,,,,,,,,,,,,,,,2253.2,2249.0,,,2248.8,,,2244.6,,,,,,,,,,,,,,,,
2016-08-19,,,,,,,,,,,,,,,,2252.8,2237.2,,,2233.8,,,2233.0,,,,,,,,,,,,,,,,
2016-08-22,,,,,,,,,,,,,,,,,2244.0,2235.6,,2238.2,,,2229.2,,,,,,,,,,,,,,,,
2016-08-23,,,,,,,,,,,,,,,,,2231.2,2229.2,,2225.6,,,2214.4,,,,,,,,,,,,,,,,
2016-08-24,,,,,,,,,,,,,,,,,2238.0,2230.6,,2219.8,,,2207.0,,,,,,,,,,,,,,,,
2016-08-25,,,,,,,,,,,,,,,,,2219.0,2205.6,,2204.8,,,2175.2,,,,,,,,,,,,,,,,
2016-08-26,,,,,,,,,,,,,,,,,2214.0,2210.6,,2197.0,,,2187.4,,,,,,,,,,,,,,,,
2016-08-29,,,,,,,,,,,,,,,,,2212.6,2202.4,,2187.4,,,2173.6,,,,,,,,,,,,,,,,
2016-08-30,,,,,,,,,,,,,,,,,2209.8,2203.6,,2189.0,,,2172.8,,,,,,,,,,,,,,,,
2016-08-31,,,,,,,,,,,,,,,,,2218.0,2210.4,,2194.8,,,2180.2,,,,,,,,,,,,,,,,
2016-09-01,,,,,,,,,,,,,,,,,2224.0,2215.8,,2205.0,,,2188.6,,,,,,,,,,,,,,,,
2016-09-02,,,,,,,,,,,,,,,,,2209.0,2204.4,,2193.8,,,2178.6,,,,,,,,,,,,,,,,
2016-09-05,,,,,,,,,,,,,,,,,2224.8,2219.8,,2206.0,,,2193.2,,,,,,,,,,,,,,,,
2016-09-06,,,,,,,,,,,,,,,,,2222.6,2219.2,,2208.8,,,2192.2,,,,,,,,,,,,,,,,
2016-09-07,,,,,,,,,,,,,,,,,2230.2,2225.0,,2209.8,,,2202.4,,,,,,,,,,,,,,,,
2016-09-08,,,,,,,,,,,,,,,,,2233.6,2225.0,,2214.6,,,2198.0,,,,,,,,,,,,,,,,
2016-09-09,,,,,,,,,,,,,,,,,2230.4,2226.6,,2213.2,,,2197.2,,,,,,,,,,,,,,,,
2016-09-12,,,,,,,,,,,,,,,,,2194.4,2188.0,,2182.6,,,2158.8,,,,,,,,,,,,,,,,
2016-09-13,,,,,,,,,,,,,,,,,2188.2,2180.0,,2165.2,,,2147.2,,,,,,,,,,,,,,,,
2016-09-14,,,,,,,,,,,,,,,,,2180.0,2168.4,,2150.2,,,2139.0,,,,,,,,,,,,,,,,
2016-09-19,,,,,,,,,,,,,,,,,2175.6,2162.8,,2145.0,,,2131.8,,,,,,,,,,,,,,,,
2016-09-20,,,,,,,,,,,,,,,,,,2175.2,2160.2,2152.2,,,2133.6,,,,,,,,,,,,,,,,
2016-09-21,,,,,,,,,,,,,,,,,,2172.4,2161.2,2151.6,,,2129.0,,,,,,,,,,,,,,,,
2016-09-22,,,,,,,,,,,,,,,,,,2184.8,2168.8,2161.4,,,2143.4,,,,,,,,,,,,,,,,
2016-09-23,,,,,,,,,,,,,,,,,,2189.0,2181.6,2170.8,,,2145.8,,,,,,,,,,,,,,,,
2016-09-26,,,,,,,,,,,,,,,,,,2179.2,2167.8,2156.4,,,2130.8,,,,,,,,,,,,,,,,
2016-09-27,,,,,,,,,,,,,,,,,,2156.8,2150.2,2146.0,,,2117.2,,,,,,,,,,,,,,,,
2016-09-28,,,,,,,,,,,,,,,,,,2168.0,2159.6,2155.0,,,2128.4,,,,,,,,,,,,,,,,
2016-09-29,,,,,,,,,,,,,,,,,,2168.6,2160.0,2148.0,,,2132.6,,,,,,,,,,,,,,,,
2016-09-30,,,,,,,,,,,,,,,,,,2168.8,2164.4,2160.4,,,2130.8,,,,,,,,,,,,,,,,
2016-10-10,,,,,,,,,,,,,,,,,,2190.8,2167.0,2171.0,,,2140.0,,,,,,,,,,,,,,,,
2016-10-11,,,,,,,,,,,,,,,,,,2200.0,2190.0,2185.6,,,2163.8,,,,,,,,,,,,,,,,
2016-10-12,,,,,,,,,,,,,,,,,,2199.2,2197.4,2183.4,,,2153.6,,,,,,,,,,,,,,,,
2016-10-13,,,,,,,,,,,,,,,,,,2194.8,2187.2,2179.2,,,2159.6,,,,,,,,,,,,,,,,
