,NI1507.SHF,NI1508.SHF,NI1509.SHF,NI1510.SHF,NI1511.SHF,NI1512.SHF,NI1601.SHF,NI1602.SHF,NI1603.SHF,NI1604.SHF,NI1605.SHF,NI1606.SHF,NI1607.SHF,NI1608.SHF,NI1609.SHF,NI1610.SHF,NI1611.SHF,NI1612.SHF,NI1701.SHF,NI1702.SHF,NI1703.SHF,NI1704.SHF,NI1705.SHF,NI1706.SHF,NI1707.SHF,NI1708.SHF,NI1709.SHF,NI1710.SHF,NI1711.SHF,NI1712.SHF,NI1801.SHF,NI1802.SHF,NI1803.SHF,NI1804.SHF,NI1805.SHF,NI1806.SHF,NI1807.SHF,NI1808.SHF,NI1809.SHF,NI1810.SHF,NI1811.SHF,NI1812.SHF,NI1901.SHF,NI1902.SHF,NI1903.SHF
2015-10-27,,,,,78070.0,78360.0,78720.0,79170.0,79380.0,79310.0,79170.0,,,80960.0,80710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-28,,,,,78300.0,78740.0,79200.0,79390.0,79640.0,79880.0,80270.0,,,,81000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-29,,,,,78220.0,78360.0,79080.0,79690.0,79490.0,80050.0,79870.0,80420.0,,,80780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-30,,,,,78550.0,78650.0,79000.0,77710.0,79510.0,80020.0,80190.0,79200.0,,,80010.0,80540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-02,,,,,,76780.0,77100.0,,77800.0,77870.0,78600.0,,,,,80020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-03,,,,,76000.0,76330.0,76700.0,76760.0,77300.0,,77760.0,78350.0,,78560.0,,78360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-04,,,,,,75960.0,76200.0,,76930.0,,77360.0,78060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-05,,,,,,76020.0,76190.0,77110.0,76840.0,,77250.0,77090.0,,78510.0,77830.0,78110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-06,,,,,74000.0,74590.0,75800.0,75190.0,75420.0,,75700.0,,,77240.0,77480.0,76340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-09,,,,,74000.0,74690.0,74800.0,75870.0,75210.0,,75880.0,,,76820.0,77520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-10,,,,,72500.0,73740.0,74100.0,75400.0,74590.0,,74980.0,,,75800.0,76950.0,76090.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-11,,,,,,73140.0,73450.0,73820.0,74110.0,73890.0,74360.0,74860.0,,75330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-12,,,,,71800.0,72630.0,73000.0,73250.0,73410.0,,73890.0,,,,75870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-13,,,,,72500.0,72300.0,72700.0,74870.0,73100.0,,73500.0,73670.0,,,75520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-16,,,,,72000.0,72690.0,72830.0,73560.0,73450.0,,74040.0,74560.0,75260.0,,75490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-17,,,,,,72950.0,73350.0,73650.0,73640.0,72520.0,74310.0,74510.0,,74390.0,75510.0,74000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-18,,,,,,71220.0,71450.0,71530.0,71810.0,72620.0,72330.0,72750.0,,,73680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-19,,,,,,70320.0,70700.0,70980.0,71370.0,70940.0,71710.0,70650.0,,71940.0,72670.0,72350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-20,,,,,,68990.0,69600.0,69590.0,70590.0,69560.0,70300.0,70650.0,,,71230.0,72730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-23,,,,,,69990.0,69000.0,68410.0,69360.0,,70130.0,,,68020.0,70780.0,69000.0,68000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-24,,,,,,63540.0,64180.0,64370.0,64580.0,64310.0,65510.0,66740.0,,65770.0,66130.0,66150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-25,,,,,,65300.0,64800.0,65460.0,65800.0,66720.0,65860.0,69630.0,70280.0,68960.0,66810.0,70710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-26,,,,,,67170.0,67900.0,68110.0,68100.0,70040.0,69100.0,72070.0,72060.0,69420.0,70030.0,70420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-27,,,,,,70410.0,70790.0,71290.0,70990.0,,71230.0,70970.0,,71850.0,73410.0,71500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-30,,,,,,68200.0,68760.0,68480.0,67870.0,68710.0,69990.0,69550.0,,70310.0,70500.0,,71670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-01,,,,,,68770.0,68900.0,68680.0,69350.0,69930.0,69800.0,70270.0,,,71010.0,,72000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-02,,,,,,69300.0,69000.0,69830.0,69170.0,71030.0,70020.0,71100.0,,,70740.0,,72950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-03,,,,,,68950.0,69600.0,69380.0,70040.0,70590.0,70700.0,69670.0,70460.0,,71850.0,,72180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-04,,,,,,68150.0,68290.0,68910.0,68700.0,69780.0,69400.0,69740.0,,,70870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-07,,,,,,,70000.0,69200.0,70270.0,70630.0,70800.0,71500.0,,,72590.0,,73870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-08,,,,,,67800.0,70000.0,70080.0,70030.0,70320.0,71040.0,68700.0,70430.0,,71980.0,,73200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-09,,,,,,67400.0,67900.0,67390.0,67820.0,68800.0,69050.0,68500.0,68600.0,68490.0,69760.0,,70390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-10,,,,,,,68350.0,68990.0,69000.0,68680.0,69300.0,69300.0,,70380.0,70550.0,,70690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-11,,,,,,67100.0,67130.0,66010.0,67810.0,68010.0,68010.0,68560.0,,,69180.0,,70610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-14,,,,,,67900.0,68630.0,68750.0,69330.0,69240.0,69620.0,69740.0,,69870.0,70470.0,,71810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-15,,,,,,68100.0,68230.0,68670.0,68960.0,69450.0,69500.0,70080.0,,70590.0,70020.0,72010.0,72600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-16,,,,,,,68300.0,68900.0,69230.0,68800.0,69400.0,,71140.0,,70910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-17,,,,,,,69200.0,69680.0,69950.0,70560.0,70330.0,,71430.0,,71820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-18,,,,,,,68650.0,69040.0,69350.0,70470.0,69800.0,69720.0,70930.0,71070.0,71100.0,,71830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-21,,,,,,,69310.0,69580.0,70000.0,70720.0,70600.0,70010.0,,71110.0,71610.0,,,73010.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-22,,,,,,,69800.0,69960.0,70130.0,71280.0,71010.0,72030.0,,,72210.0,73680.0,,73590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-23,,,,,,,69450.0,70620.0,70060.0,70500.0,70730.0,70980.0,70540.0,,72190.0,,72300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-24,,,,,,,68820.0,69030.0,69650.0,69930.0,70180.0,70560.0,71280.0,,71560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-25,,,,,,,68010.0,68480.0,69100.0,69120.0,69400.0,69940.0,,70190.0,70060.0,,,72080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-28,,,,,,,67910.0,68260.0,68670.0,68480.0,69280.0,69330.0,,,70300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-29,,,,,,,66770.0,67070.0,67900.0,67990.0,68030.0,68390.0,,,69260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-30,,,,,,,67800.0,68130.0,68630.0,69530.0,69030.0,69970.0,,,70380.0,,,72660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-31,,,,,,,68800.0,68830.0,69230.0,69680.0,70100.0,71080.0,,71060.0,71330.0,72300.0,71870.0,72720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04,,,,,,,69490.0,67710.0,69120.0,69960.0,70810.0,71220.0,,69830.0,71920.0,,71390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-05,,,,,,,67780.0,67800.0,68630.0,69040.0,69200.0,69230.0,,,70320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-06,,,,,,,68310.0,68450.0,69090.0,68790.0,69380.0,69350.0,68520.0,,70860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-07,,,,,,,67730.0,67860.0,68260.0,,69000.0,69250.0,69110.0,,70000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-08,,,,,,,66310.0,66740.0,66820.0,67080.0,67460.0,67800.0,68880.0,,68760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-11,,,,,,,66920.0,67110.0,67800.0,,67910.0,68730.0,,,70000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-12,,,,,,,65900.0,66120.0,66810.0,,67280.0,67870.0,67250.0,,67500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-13,,,,,,,64500.0,65000.0,65770.0,66160.0,66010.0,66440.0,67050.0,,67350.0,,68100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-14,,,,,,,64950.0,65340.0,65890.0,66270.0,66220.0,66460.0,,,66800.0,67830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-15,,,,,,,66490.0,66380.0,66810.0,68660.0,67370.0,67720.0,69010.0,69760.0,68880.0,70060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-18,,,,,,,,65810.0,67040.0,67360.0,67820.0,68300.0,69350.0,70110.0,68880.0,,,,71040.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-19,,,,,,,,68110.0,68550.0,68950.0,69310.0,69800.0,70200.0,,70590.0,70000.0,71710.0,,72780.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-20,,,,,,,,68800.0,69210.0,69810.0,70010.0,70160.0,69590.0,,71100.0,,72240.0,,71370.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-21,,,,,,,,68400.0,68650.0,,69450.0,69480.0,,70660.0,70630.0,,,,72110.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-22,,,,,,,,68410.0,68550.0,69220.0,69350.0,69740.0,,,70380.0,,,,72740.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-25,,,,,,,,70260.0,69680.0,70170.0,70770.0,70780.0,69790.0,70410.0,71550.0,70840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-26,,,,,,,,68250.0,68380.0,,69400.0,69750.0,70610.0,,70430.0,,,,71750.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-27,,,,,,,,68750.0,69000.0,69360.0,69350.0,69750.0,70770.0,70480.0,70730.0,70160.0,,,72180.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-28,,,,,,,,68500.0,69300.0,69790.0,70440.0,70660.0,71080.0,71300.0,71510.0,,,,72800.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-29,,,,,,,,68400.0,69300.0,69370.0,69600.0,70030.0,70540.0,70600.0,70700.0,,71940.0,72160.0,72010.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-01,,,,,,,,68800.0,69000.0,69420.0,69420.0,69270.0,70370.0,68980.0,70480.0,,,71880.0,72040.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-02,,,,,,,,,68510.0,68550.0,68820.0,69000.0,,68700.0,69880.0,,,,71090.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-03,,,,,,,,68000.0,68180.0,68520.0,69050.0,69210.0,,69340.0,70070.0,69950.0,,,71220.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-04,,,,,,,,68800.0,68700.0,,68780.0,68960.0,,70080.0,69920.0,,,,71010.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-05,,,,,,,,68000.0,68750.0,69450.0,69360.0,69730.0,,,70350.0,,,,71680.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-15,,,,,,,,62400.0,63880.0,64460.0,64950.0,66390.0,,66500.0,64450.0,,,,68260.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-16,,,,,,,,,65600.0,66320.0,66010.0,69940.0,,67180.0,67020.0,,,67770.0,69490.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-17,,,,,,,,,65950.0,66200.0,66860.0,66920.0,67190.0,,67680.0,,,,68560.0,70480.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-18,,,,,,,,,65780.0,66520.0,66600.0,66970.0,,66880.0,67300.0,,,,68550.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-19,,,,,,,,,66140.0,66530.0,66790.0,67210.0,,,67500.0,,,68750.0,68710.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-22,,,,,,,,,66330.0,66960.0,67150.0,67330.0,,69200.0,68190.0,,,,69270.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-23,,,,,,,,,68400.0,68840.0,69060.0,69380.0,,,69990.0,,,,71110.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-24,,,,,,,,,67960.0,68240.0,69100.0,69050.0,69680.0,69790.0,70010.0,,,,71130.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-25,,,,,,,,,67380.0,67940.0,68350.0,69070.0,68500.0,,69290.0,,,71500.0,70520.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-26,,,,,,,,,66790.0,67470.0,67960.0,68150.0,68660.0,,69010.0,,,,70110.0,68270.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-29,,,,,,,,,66680.0,67390.0,67500.0,68360.0,68440.0,68500.0,68440.0,,,,69540.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-01,,,,,,,,,66600.0,66590.0,67220.0,67320.0,,,68350.0,,,,69390.0,69920.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-02,,,,,,,,,67800.0,68200.0,68000.0,68100.0,,69320.0,68990.0,,,,70190.0,70800.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-03,,,,,,,,,68500.0,68800.0,69210.0,69440.0,,,70030.0,,,,71460.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-04,,,,,,,,,69800.0,69440.0,69550.0,69660.0,70400.0,71390.0,70510.0,71220.0,71730.0,72330.0,71610.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-07,,,,,,,,,71000.0,71400.0,71340.0,71700.0,73750.0,72260.0,72300.0,,74410.0,73480.0,73270.0,76000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-08,,,,,,,,,72500.0,74200.0,73860.0,74760.0,75220.0,75650.0,74600.0,75760.0,75720.0,,75750.0,77820.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-09,,,,,,,,,,69700.0,71900.0,71590.0,,72100.0,72910.0,,,,73850.0,70340.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-10,,,,,,,,,68000.0,70010.0,69600.0,70000.0,,70280.0,70500.0,71040.0,,,72040.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-11,,,,,,,,,,68620.0,69100.0,69290.0,69990.0,69290.0,70350.0,70510.0,,,71300.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-14,,,,,,,,,,69030.0,69260.0,69480.0,,70660.0,70500.0,,,,71890.0,70790.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-15,,,,,,,,,68180.0,68320.0,69030.0,69380.0,,,70300.0,,,70560.0,71250.0,70300.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-16,,,,,,,,,,67570.0,67880.0,68270.0,,68930.0,69000.0,69340.0,,70060.0,70050.0,70050.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-17,,,,,,,,,,67680.0,67640.0,68530.0,69340.0,,68500.0,,,70330.0,69810.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-18,,,,,,,,,,68100.0,68500.0,68860.0,70720.0,70460.0,69590.0,70240.0,71110.0,71210.0,71100.0,72080.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-21,,,,,,,,,,69030.0,69750.0,70050.0,69100.0,,70940.0,70700.0,,,72270.0,71700.0,71700.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-22,,,,,,,,,,68220.0,68200.0,68700.0,69350.0,69790.0,69370.0,,,70700.0,71040.0,71420.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-23,,,,,,,,,,67830.0,68300.0,68350.0,,69760.0,69490.0,,,,70770.0,71400.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-24,,,,,,,,,,67870.0,68360.0,68420.0,,69390.0,69620.0,69380.0,,,70730.0,70690.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-25,,,,,,,,,,,67980.0,68440.0,,,69000.0,,,,70300.0,,71420.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-28,,,,,,,,,,68000.0,68380.0,68740.0,68660.0,68970.0,69520.0,69690.0,,69840.0,70900.0,70860.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-29,,,,,,,,,,67680.0,68180.0,68330.0,68660.0,68580.0,69080.0,,69980.0,,70400.0,,71290.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-30,,,,,,,,,,66800.0,68240.0,68000.0,,,69320.0,68660.0,,,70470.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,,,,,,,,,67330.0,66600.0,66970.0,66610.0,67210.0,67650.0,67310.0,,69320.0,68870.0,69820.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-01,,,,,,,,,,,66070.0,66540.0,67280.0,,67120.0,,,,68530.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-05,,,,,,,,,,,66060.0,66440.0,,,67020.0,,,,68500.0,,69650.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-06,,,,,,,,,,,65530.0,66590.0,66660.0,66960.0,66660.0,,67330.0,68220.0,68240.0,,69680.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-07,,,,,,,,,,,66710.0,67210.0,,67880.0,67680.0,67870.0,68190.0,69140.0,68860.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-08,,,,,,,,,,66000.0,66950.0,66820.0,66520.0,67180.0,67910.0,67710.0,,68380.0,68960.0,69090.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-11,,,,,,,,,,67350.0,66660.0,67250.0,67460.0,67520.0,67600.0,67880.0,,69050.0,68910.0,,69970.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-12,,,,,,,,,,67380.0,67500.0,68110.0,67860.0,68460.0,68510.0,68790.0,68140.0,69640.0,69800.0,,70110.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-13,,,,,,,,,,69480.0,67800.0,68450.0,68850.0,69300.0,69070.0,69890.0,69480.0,70030.0,70520.0,,71210.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-14,,,,,,,,,,,69500.0,69640.0,70660.0,70500.0,70800.0,,71520.0,,72230.0,71840.0,72550.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-15,,,,,,,,,,70000.0,69420.0,69920.0,69900.0,71110.0,70880.0,71670.0,72170.0,72010.0,72000.0,72680.0,72760.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-18,,,,,,,,,,,68880.0,69460.0,69630.0,69380.0,70330.0,,,,71340.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-19,,,,,,,,,,,69600.0,71080.0,70880.0,71510.0,71300.0,71930.0,,72520.0,72370.0,73210.0,73620.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-20,,,,,,,,,,,69670.0,71000.0,71030.0,71400.0,71340.0,71850.0,72100.0,73220.0,72700.0,73050.0,73160.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-21,,,,,,,,,,,70980.0,71350.0,71730.0,72060.0,72300.0,72750.0,73300.0,73290.0,73500.0,,74320.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-22,,,,,,,,,,,73360.0,73950.0,73830.0,74060.0,75010.0,73820.0,71880.0,73790.0,75060.0,75550.0,75900.0,75430.0,,,,,,,,,,,,,,,,,,,,,,,
2016-04-25,,,,,,,,,,,70550.0,71060.0,71640.0,71760.0,72000.0,72480.0,71890.0,72880.0,73660.0,73000.0,73710.0,74370.0,,,,,,,,,,,,,,,,,,,,,,,
2016-04-26,,,,,,,,,,,70540.0,72100.0,71230.0,71510.0,71910.0,72100.0,,72950.0,73100.0,72600.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-27,,,,,,,,,,,70020.0,70930.0,70930.0,71500.0,71500.0,72300.0,72050.0,72850.0,72340.0,72420.0,73910.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-28,,,,,,,,,,,71170.0,71170.0,71720.0,71770.0,72100.0,72670.0,73150.0,73250.0,72920.0,,,74370.0,,,,,,,,,,,,,,,,,,,,,,,
2016-04-29,,,,,,,,,,,70690.0,71330.0,71640.0,71860.0,72140.0,72400.0,73590.0,73020.0,73040.0,73720.0,74600.0,74630.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-03,,,,,,,,,,,71620.0,71900.0,72130.0,72740.0,73290.0,73340.0,74100.0,73590.0,74000.0,74060.0,,75940.0,,,,,,,,,,,,,,,,,,,,,,,
2016-05-04,,,,,,,,,,,74400.0,75100.0,74590.0,75430.0,75690.0,76550.0,76100.0,76880.0,76420.0,75920.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-05,,,,,,,,,,,73140.0,73440.0,74230.0,73990.0,74540.0,74640.0,,75990.0,75590.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-06,,,,,,,,,,,71930.0,70940.0,72830.0,71510.0,73460.0,72780.0,71360.0,73750.0,74590.0,73000.0,72300.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-09,,,,,,,,,,,69010.0,69320.0,70240.0,70950.0,70790.0,71410.0,,71740.0,71740.0,72400.0,71000.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-10,,,,,,,,,,,67220.0,67520.0,67650.0,69170.0,68920.0,69280.0,,,69980.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-11,,,,,,,,,,,67830.0,68450.0,69020.0,69190.0,69050.0,70000.0,,70220.0,69990.0,,71230.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-12,,,,,,,,,,,67900.0,68150.0,,69560.0,69710.0,69680.0,70550.0,,70680.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-13,,,,,,,,,,,67180.0,68840.0,70060.0,69600.0,70000.0,70090.0,69360.0,70830.0,70870.0,70190.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-16,,,,,,,,,,,66510.0,66930.0,67410.0,68100.0,68080.0,69250.0,,69140.0,69160.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-17,,,,,,,,,,,,68240.0,68870.0,68950.0,68880.0,70220.0,69900.0,,69910.0,,71060.0,,71610.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-18,,,,,,,,,,,,68020.0,69020.0,69270.0,69090.0,70090.0,70330.0,69860.0,70180.0,,,,71060.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-19,,,,,,,,,,,,67090.0,67720.0,,68580.0,69220.0,69040.0,,69600.0,,,,70320.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-20,,,,,,,,,,,,66900.0,67550.0,67750.0,68190.0,68390.0,,,69080.0,,,,70010.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-23,,,,,,,,,,,,67370.0,67540.0,68060.0,68530.0,68160.0,68040.0,67880.0,69460.0,,69350.0,,70560.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-24,,,,,,,,,,,,65460.0,66290.0,66710.0,66890.0,67360.0,,67590.0,68160.0,,68860.0,,69110.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-25,,,,,,,,,,,,66000.0,66330.0,66590.0,67190.0,67910.0,67420.0,68330.0,68220.0,,68670.0,68160.0,69470.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-26,,,,,,,,,,,,65990.0,66800.0,67000.0,67080.0,67660.0,,68490.0,68170.0,68850.0,,,69200.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-27,,,,,,,,,,,,66380.0,66060.0,,67280.0,67430.0,,,68260.0,,,,69920.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-30,,,,,,,,,,,,66350.0,66750.0,67190.0,67390.0,67850.0,,68350.0,68300.0,68890.0,69120.0,,69500.0,,,,,,,,,,,,,,,,,,,,,,
2016-05-31,,,,,,,,,,,,65450.0,66730.0,67210.0,67400.0,68010.0,68990.0,68590.0,68480.0,69810.0,69890.0,,69580.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-01,,,,,,,,,,,,66210.0,67270.0,67820.0,68160.0,67450.0,68710.0,69030.0,69140.0,,,,70450.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-02,,,,,,,,,,,,65170.0,66140.0,66940.0,66990.0,67760.0,67670.0,67940.0,68160.0,,,,69220.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-03,,,,,,,,,,,,67640.0,66870.0,67220.0,67320.0,67930.0,68080.0,68360.0,68360.0,68070.0,,69670.0,69720.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-06,,,,,,,,,,,,67010.0,67150.0,67770.0,68100.0,68500.0,,69720.0,69240.0,69230.0,68580.0,,70700.0,,,,,,,,,,,,,,,,,,,,,,
2016-06-07,,,,,,,,,,,,68400.0,68450.0,68890.0,69120.0,69710.0,69740.0,70250.0,70180.0,70550.0,70240.0,71760.0,71530.0,,,,,,,,,,,,,,,,,,,,,,
