,NI1507.SHF,NI1508.SHF,NI1509.SHF,NI1510.SHF,NI1511.SHF,NI1512.SHF,NI1601.SHF,NI1602.SHF,NI1603.SHF,NI1604.SHF,NI1605.SHF,NI1606.SHF,NI1607.SHF,NI1608.SHF,NI1609.SHF,NI1610.SHF,NI1611.SHF,NI1612.SHF,NI1701.SHF,NI1702.SHF,NI1703.SHF,NI1704.SHF,NI1705.SHF,NI1706.SHF,NI1707.SHF,NI1708.SHF,NI1709.SHF,NI1710.SHF,NI1711.SHF,NI1712.SHF,NI1801.SHF,NI1802.SHF,NI1803.SHF,NI1804.SHF,NI1805.SHF,NI1806.SHF,NI1807.SHF,NI1808.SHF,NI1809.SHF,NI1810.SHF,NI1811.SHF,NI1812.SHF,NI1901.SHF,NI1902.SHF,NI1903.SHF
2017-01-24,,,,,,,,,,,,,,,,,,,,80750.0,81600.0,82880.0,82420.0,83060.0,83260.0,,83970.0,,,,84990.0,,,,,,,,,,,,,,
2017-01-25,,,,,,,,,,,,,,,,,,,,80560.0,81450.0,82410.0,82650.0,82680.0,82550.0,83670.0,84020.0,,,,85670.0,,,,,,,,,,,,,,
2017-01-26,,,,,,,,,,,,,,,,,,,,81000.0,81330.0,80910.0,81220.0,,,82990.0,82870.0,,,,84870.0,,,,,,,,,,,,,,
2017-02-03,,,,,,,,,,,,,,,,,,,,82950.0,84930.0,84350.0,85800.0,85670.0,,,87010.0,86390.0,,,88690.0,,,,,,,,,,,,,,
2017-02-06,,,,,,,,,,,,,,,,,,,,,85510.0,85340.0,84910.0,85900.0,86090.0,86230.0,86470.0,,,87930.0,86800.0,,,,,,,,,,,,,,
2017-02-07,,,,,,,,,,,,,,,,,,,,,85390.0,85740.0,86300.0,86480.0,,87220.0,87950.0,88250.0,,,89710.0,,,,,,,,,,,,,,
2017-02-08,,,,,,,,,,,,,,,,,,,,84500.0,85510.0,85810.0,86320.0,86730.0,,86630.0,87910.0,88220.0,,88290.0,89440.0,,,,,,,,,,,,,,
2017-02-09,,,,,,,,,,,,,,,,,,,,,86130.0,87000.0,87050.0,87210.0,86700.0,,88820.0,88740.0,,,91180.0,,,,,,,,,,,,,,
2017-02-10,,,,,,,,,,,,,,,,,,,,,85720.0,85550.0,86850.0,86980.0,,87340.0,88560.0,,,,90000.0,,,,,,,,,,,,,,
2017-02-13,,,,,,,,,,,,,,,,,,,,87500.0,86430.0,87730.0,86980.0,88630.0,,90620.0,88550.0,,,,90360.0,,,,,,,,,,,,,,
2017-02-14,,,,,,,,,,,,,,,,,,,,88000.0,88700.0,89090.0,89380.0,89990.0,,91700.0,91140.0,,,91160.0,92720.0,,,,,,,,,,,,,,
2017-02-15,,,,,,,,,,,,,,,,,,,,,89330.0,89220.0,90480.0,89770.0,89830.0,91190.0,92030.0,91990.0,,,93810.0,,,,,,,,,,,,,,
2017-02-16,,,,,,,,,,,,,,,,,,,,,89230.0,89280.0,89760.0,89450.0,92900.0,,91400.0,92150.0,,92650.0,92860.0,,,,,,,,,,,,,,
2017-02-17,,,,,,,,,,,,,,,,,,,,,89870.0,90380.0,90500.0,91360.0,,92000.0,92120.0,92650.0,93630.0,93260.0,93680.0,,,,,,,,,,,,,,
2017-02-20,,,,,,,,,,,,,,,,,,,,,90000.0,90930.0,90890.0,92050.0,,,92470.0,,93430.0,93590.0,94240.0,93510.0,,,,,,,,,,,,,
2017-02-21,,,,,,,,,,,,,,,,,,,,,89920.0,91800.0,91830.0,91900.0,92510.0,92640.0,93330.0,93330.0,,94470.0,94950.0,93540.0,,,,,,,,,,,,,
2017-02-22,,,,,,,,,,,,,,,,,,,,,89480.0,,91660.0,90900.0,91990.0,92020.0,93180.0,,,93530.0,95010.0,95010.0,,,,,,,,,,,,,
2017-02-23,,,,,,,,,,,,,,,,,,,,,89130.0,89500.0,89640.0,89750.0,90300.0,,91270.0,92080.0,92780.0,92580.0,93080.0,,,,,,,,,,,,,,
2017-02-24,,,,,,,,,,,,,,,,,,,,,87890.0,88630.0,88800.0,88430.0,,90240.0,90610.0,90850.0,91110.0,92090.0,92370.0,,,,,,,,,,,,,,
2017-02-27,,,,,,,,,,,,,,,,,,,,,88170.0,88410.0,89000.0,90640.0,92390.0,,90730.0,91160.0,,92250.0,92570.0,,,,,,,,,,,,,,
2017-02-28,,,,,,,,,,,,,,,,,,,,,90010.0,90510.0,90940.0,91220.0,91930.0,92000.0,92630.0,93130.0,92920.0,94220.0,94430.0,,,,,,,,,,,,,,
2017-03-01,,,,,,,,,,,,,,,,,,,,,90400.0,90500.0,90800.0,90920.0,90650.0,91520.0,92600.0,,,94320.0,94150.0,,,,,,,,,,,,,,
2017-03-02,,,,,,,,,,,,,,,,,,,,,,89960.0,91270.0,92150.0,,92850.0,92920.0,93720.0,,,94870.0,,,,,,,,,,,,,,
2017-03-03,,,,,,,,,,,,,,,,,,,,,,90430.0,90880.0,90920.0,,,92650.0,,,,94300.0,,,,,,,,,,,,,,
2017-03-06,,,,,,,,,,,,,,,,,,,,,,90620.0,90850.0,91910.0,,,92490.0,93360.0,,94710.0,94260.0,,,,,,,,,,,,,,
2017-03-07,,,,,,,,,,,,,,,,,,,,,89900.0,90340.0,91050.0,91190.0,91460.0,92200.0,92790.0,93420.0,,93730.0,94380.0,,,,,,,,,,,,,,
2017-03-08,,,,,,,,,,,,,,,,,,,,,,90410.0,91000.0,90900.0,,91930.0,92670.0,,,91950.0,94360.0,,,,,,,,,,,,,,
2017-03-09,,,,,,,,,,,,,,,,,,,,,,87520.0,87980.0,88440.0,85490.0,86000.0,89730.0,90000.0,,89130.0,91800.0,,,,,,,,,,,,,,
2017-03-10,,,,,,,,,,,,,,,,,,,,,,84410.0,83910.0,85120.0,,85720.0,85630.0,,87470.0,87050.0,87600.0,,,,,,,,,,,,,,
2017-03-13,,,,,,,,,,,,,,,,,,,,,83610.0,82660.0,83850.0,84700.0,,86290.0,85510.0,,,87640.0,87200.0,,,,,,,,,,,,,,
2017-03-14,,,,,,,,,,,,,,,,,,,,,77760.0,84060.0,84160.0,84590.0,85310.0,,85820.0,86430.0,,87270.0,87730.0,,,,,,,,,,,,,,
2017-03-15,,,,,,,,,,,,,,,,,,,,,,84060.0,84200.0,84630.0,85160.0,,85900.0,,,87030.0,87760.0,89230.0,,,,,,,,,,,,,
2017-03-16,,,,,,,,,,,,,,,,,,,,,,85170.0,85080.0,85640.0,86500.0,86640.0,86810.0,88220.0,,88830.0,88690.0,89470.0,89520.0,,,,,,,,,,,,
2017-03-17,,,,,,,,,,,,,,,,,,,,,,85150.0,85480.0,85880.0,,,87220.0,,,88070.0,88850.0,,89360.0,,,,,,,,,,,,
2017-03-20,,,,,,,,,,,,,,,,,,,,,,84800.0,84820.0,85070.0,85770.0,85890.0,86430.0,,,88070.0,87700.0,,89100.0,,,,,,,,,,,,
2017-03-21,,,,,,,,,,,,,,,,,,,,,,84210.0,84450.0,84370.0,,86370.0,86190.0,87000.0,,87400.0,87810.0,,,,,,,,,,,,,,
2017-03-22,,,,,,,,,,,,,,,,,,,,,,83630.0,84190.0,84420.0,83810.0,84730.0,85900.0,86470.0,,87290.0,87620.0,,,,,,,,,,,,,,
2017-03-23,,,,,,,,,,,,,,,,,,,,,,82590.0,82500.0,83170.0,83990.0,84240.0,84130.0,,,86420.0,85980.0,,,,,,,,,,,,,,
2017-03-24,,,,,,,,,,,,,,,,,,,,,,82370.0,82810.0,83460.0,,84570.0,84400.0,85510.0,,85440.0,85980.0,,,,,,,,,,,,,,
2017-03-27,,,,,,,,,,,,,,,,,,,,,,81000.0,82400.0,83180.0,83380.0,83980.0,84010.0,,,85320.0,85680.0,,86320.0,,,,,,,,,,,,
2017-03-28,,,,,,,,,,,,,,,,,,,,,,80530.0,80500.0,81950.0,82040.0,81840.0,82100.0,,82820.0,83110.0,83830.0,84340.0,,,,,,,,,,,,,
2017-03-29,,,,,,,,,,,,,,,,,,,,,,82520.0,80900.0,82440.0,81170.0,83260.0,82600.0,,84560.0,83560.0,84460.0,,84950.0,,,,,,,,,,,,
2017-03-30,,,,,,,,,,,,,,,,,,,,,,,82400.0,82650.0,,,84050.0,,,85550.0,86000.0,,,,,,,,,,,,,,
2017-03-31,,,,,,,,,,,,,,,,,,,,,,81730.0,82410.0,83450.0,83580.0,84080.0,84250.0,85820.0,86010.0,85950.0,85790.0,,,,,,,,,,,,,,
2017-04-05,,,,,,,,,,,,,,,,,,,,,,82500.0,82650.0,84650.0,83610.0,85140.0,84600.0,,,86680.0,85800.0,,,,,,,,,,,,,,
2017-04-06,,,,,,,,,,,,,,,,,,,,,,,84500.0,85380.0,85560.0,85950.0,86250.0,86370.0,,,87990.0,,,,,,,,,,,,,,
2017-04-07,,,,,,,,,,,,,,,,,,,,,,,84950.0,85380.0,85360.0,85100.0,86750.0,85750.0,,88090.0,88600.0,,,,,,,,,,,,,,
2017-04-10,,,,,,,,,,,,,,,,,,,,,,,82250.0,83160.0,83220.0,83810.0,84000.0,84910.0,,84900.0,85510.0,,86490.0,,,,,,,,,,,,
2017-04-11,,,,,,,,,,,,,,,,,,,,,,,83410.0,83890.0,84700.0,84750.0,85300.0,,,86040.0,86890.0,,,,,,,,,,,,,,
2017-04-12,,,,,,,,,,,,,,,,,,,,,,81880.0,83440.0,84410.0,81850.0,82800.0,85130.0,82970.0,85950.0,86900.0,86910.0,,,,,,,,,,,,,,
2017-04-13,,,,,,,,,,,,,,,,,,,,,,,80050.0,80970.0,81210.0,81600.0,81600.0,82720.0,,83150.0,83340.0,83100.0,,,,,,,,,,,,,
2017-04-14,,,,,,,,,,,,,,,,,,,,,,,80100.0,80890.0,80350.0,81820.0,81710.0,82560.0,,82170.0,83540.0,,,,,,,,,,,,,,
2017-04-17,,,,,,,,,,,,,,,,,,,,,,,79020.0,80730.0,,80650.0,80700.0,82180.0,,82320.0,82810.0,,83550.0,,,,,,,,,,,,
2017-04-18,,,,,,,,,,,,,,,,,,,,,,,78950.0,80070.0,80550.0,80290.0,80800.0,81440.0,,82220.0,82500.0,82900.0,82640.0,,,,,,,,,,,,
2017-04-19,,,,,,,,,,,,,,,,,,,,,,,78470.0,79070.0,79410.0,78270.0,80180.0,79980.0,,81480.0,82060.0,,81170.0,81140.0,,,,,,,,,,,
2017-04-20,,,,,,,,,,,,,,,,,,,,,,,77500.0,78450.0,78610.0,78820.0,79350.0,79910.0,78760.0,80930.0,80940.0,,81620.0,,,,,,,,,,,,
2017-04-21,,,,,,,,,,,,,,,,,,,,,,,77590.0,78490.0,78700.0,79450.0,79350.0,79970.0,80550.0,80680.0,81400.0,,81910.0,,,,,,,,,,,,
2017-04-24,,,,,,,,,,,,,,,,,,,,,,,77750.0,77460.0,78380.0,78490.0,79700.0,79310.0,79930.0,80480.0,81290.0,,,,,,,,,,,,,,
2017-04-25,,,,,,,,,,,,,,,,,,,,,,,76720.0,77300.0,77080.0,77580.0,78570.0,78680.0,,79960.0,80270.0,,,,,,,,,,,,,,
2017-04-26,,,,,,,,,,,,,,,,,,,,,,,75960.0,76740.0,77280.0,77520.0,77860.0,,78750.0,79260.0,79610.0,,,,,,,,,,,,,,
2017-04-27,,,,,,,,,,,,,,,,,,,,,,,76280.0,76620.0,76800.0,77540.0,78050.0,78790.0,79140.0,79300.0,79700.0,,79810.0,,,,,,,,,,,,
2017-04-28,,,,,,,,,,,,,,,,,,,,,,,76150.0,76110.0,78070.0,78500.0,77800.0,82050.0,,79270.0,79560.0,,,,,,,,,,,,,,
2017-05-02,,,,,,,,,,,,,,,,,,,,,,,77540.0,78360.0,79260.0,79050.0,79600.0,80570.0,,80930.0,81200.0,,,,,,,,,,,,,,
2017-05-03,,,,,,,,,,,,,,,,,,,,,,,78140.0,78500.0,78920.0,79360.0,80010.0,80380.0,,81300.0,81690.0,,,82180.0,,,,,,,,,,,
2017-05-04,,,,,,,,,,,,,,,,,,,,,,,76710.0,76650.0,76300.0,77510.0,78800.0,79220.0,,79830.0,80580.0,,,,,,,,,,,,,,
2017-05-05,,,,,,,,,,,,,,,,,,,,,,,74180.0,74760.0,74410.0,75340.0,76020.0,75460.0,,77210.0,77780.0,,77900.0,,,,,,,,,,,,
2017-05-08,,,,,,,,,,,,,,,,,,,,,,,73550.0,75100.0,75340.0,75010.0,75090.0,76950.0,77650.0,77610.0,76660.0,78600.0,78230.0,,,,,,,,,,,,
2017-05-09,,,,,,,,,,,,,,,,,,,,,,,74230.0,74570.0,75040.0,75980.0,76090.0,,77290.0,77440.0,77810.0,,,,,,,,,,,,,,
2017-05-10,,,,,,,,,,,,,,,,,,,,,,,75010.0,75960.0,75280.0,76620.0,76800.0,,,78400.0,78360.0,,,,,,,,,,,,,,
2017-05-11,,,,,,,,,,,,,,,,,,,,,,,74100.0,75210.0,75610.0,75090.0,76800.0,,76760.0,78200.0,78490.0,,78400.0,,,,,,,,,,,,
2017-05-12,,,,,,,,,,,,,,,,,,,,,,,75500.0,76190.0,76500.0,76430.0,77580.0,76990.0,77780.0,79040.0,79260.0,79330.0,,,,,,,,,,,,,
2017-05-15,,,,,,,,,,,,,,,,,,,,,,,75300.0,75300.0,76050.0,76610.0,77460.0,77830.0,78080.0,78490.0,79000.0,,,80790.0,,,,,,,,,,,
2017-05-16,,,,,,,,,,,,,,,,,,,,,,,,76020.0,76410.0,76540.0,77470.0,77820.0,77630.0,78620.0,79110.0,78570.0,,78900.0,80500.0,,,,,,,,,,
2017-05-17,,,,,,,,,,,,,,,,,,,,,,,,75270.0,75800.0,76060.0,76210.0,77100.0,77670.0,77830.0,77850.0,,79300.0,78790.0,79470.0,,,,,,,,,,
2017-05-18,,,,,,,,,,,,,,,,,,,,,,,,75470.0,74500.0,75580.0,76750.0,,78170.0,78510.0,78470.0,,,79500.0,80000.0,,,,,,,,,,
2017-05-19,,,,,,,,,,,,,,,,,,,,,,,,75000.0,74970.0,74670.0,75230.0,75400.0,76200.0,76760.0,76970.0,,,78100.0,78560.0,,,,,,,,,,
2017-05-22,,,,,,,,,,,,,,,,,,,,,,,,75380.0,77000.0,75950.0,76550.0,77370.0,79130.0,78020.0,78030.0,79150.0,80290.0,81000.0,80130.0,,,,,,,,,,
2017-05-23,,,,,,,,,,,,,,,,,,,,,,,,76500.0,77630.0,77500.0,78150.0,78670.0,78970.0,79250.0,79510.0,,80180.0,,81650.0,,,,,,,,,,
2017-05-24,,,,,,,,,,,,,,,,,,,,,,,,76200.0,76810.0,77050.0,77750.0,,,78490.0,79160.0,79380.0,78600.0,80490.0,80890.0,,,,,,,,,,
2017-05-25,,,,,,,,,,,,,,,,,,,,,,,,74750.0,75330.0,75900.0,76340.0,76690.0,,77510.0,77900.0,,,,79390.0,,,,,,,,,,
2017-05-26,,,,,,,,,,,,,,,,,,,,,,,,74880.0,75210.0,75180.0,75790.0,,,76500.0,77450.0,,,,79090.0,,,,,,,,,,
2017-05-31,,,,,,,,,,,,,,,,,,,,,,,,74250.0,74830.0,74570.0,75200.0,76410.0,76840.0,76680.0,76510.0,,,,78840.0,,,,,,,,,,
2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,72680.0,72020.0,72570.0,72930.0,73630.0,,74170.0,74360.0,,75630.0,,76000.0,,,,,,,,,,
2017-06-02,,,,,,,,,,,,,,,,,,,,,,,,,72370.0,72410.0,73170.0,,73510.0,74170.0,74610.0,,75480.0,75110.0,76410.0,,,,,,,,,,
2017-06-05,,,,,,,,,,,,,,,,,,,,,,,,,72880.0,72540.0,72020.0,73880.0,74360.0,74210.0,73710.0,,75150.0,,75330.0,,,,,,,,,,
2017-06-06,,,,,,,,,,,,,,,,,,,,,,,,70760.0,72110.0,72750.0,73010.0,,,74350.0,74580.0,,,,76170.0,,,,,,,,,,
2017-06-07,,,,,,,,,,,,,,,,,,,,,,,,,72230.0,72570.0,72900.0,,,74890.0,74650.0,75360.0,75940.0,,76040.0,,,,,,,,,,
2017-06-08,,,,,,,,,,,,,,,,,,,,,,,,,72660.0,72400.0,73480.0,,,73730.0,75060.0,,75700.0,,76610.0,,,,,,,,,,
2017-06-09,,,,,,,,,,,,,,,,,,,,,,,,,71600.0,72760.0,73010.0,73270.0,,74600.0,74730.0,,75590.0,,76180.0,,,,,,,,,,
2017-06-12,,,,,,,,,,,,,,,,,,,,,,,,,72330.0,72640.0,73200.0,74500.0,,74480.0,74650.0,,76300.0,,76260.0,,,,,,,,,,
2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,,71800.0,73350.0,73880.0,,74680.0,74520.0,75390.0,76110.0,75290.0,75480.0,77150.0,,,,,,,,,,
2017-06-14,,,,,,,,,,,,,,,,,,,,,,,,71300.0,71830.0,72180.0,72430.0,72470.0,,,74060.0,73900.0,75220.0,,75810.0,,,,,,,,,,
2017-06-15,,,,,,,,,,,,,,,,,,,,,,,,,72650.0,72680.0,73090.0,,,74700.0,74690.0,75240.0,75580.0,,76500.0,,,,,,,,,,
2017-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,72960.0,73250.0,73980.0,74760.0,74450.0,74720.0,75200.0,,,76410.0,77090.0,,,,,,,,,
2017-06-19,,,,,,,,,,,,,,,,,,,,,,,,,72500.0,73600.0,73790.0,74360.0,73580.0,75020.0,75310.0,75890.0,,,76930.0,,,,,,,,,,
2017-06-20,,,,,,,,,,,,,,,,,,,,,,,,,73640.0,74270.0,74050.0,74710.0,75600.0,75430.0,75430.0,76630.0,77130.0,77680.0,77220.0,,,,,,,,,,
2017-06-21,,,,,,,,,,,,,,,,,,,,,,,,,73780.0,73670.0,74360.0,73880.0,74830.0,75510.0,75990.0,76180.0,76530.0,,77380.0,,,,,,,,,,
2017-06-22,,,,,,,,,,,,,,,,,,,,,,,,,73700.0,74120.0,74250.0,74890.0,74880.0,75580.0,75610.0,,76530.0,76680.0,77200.0,,,,,,,,,,
2017-06-23,,,,,,,,,,,,,,,,,,,,,,,,,74210.0,74750.0,74150.0,75240.0,,75980.0,75550.0,,,77240.0,76890.0,,,,,,,,,,
2017-06-26,,,,,,,,,,,,,,,,,,,,,,,,,74710.0,75260.0,75600.0,75600.0,75990.0,,76950.0,,77600.0,,78290.0,78130.0,,,,,,,,,
2017-06-27,,,,,,,,,,,,,,,,,,,,,,,,,73590.0,74630.0,75350.0,75470.0,,76320.0,76760.0,,,77460.0,78260.0,78050.0,,,,,,,,,
2017-06-28,,,,,,,,,,,,,,,,,,,,,,,,,73910.0,75220.0,75270.0,75810.0,,77010.0,76790.0,,78420.0,78290.0,78280.0,79550.0,,,,,,,,,
2017-06-29,,,,,,,,,,,,,,,,,,,,,,,,,74800.0,,75710.0,76010.0,,77250.0,77170.0,,78530.0,,78460.0,,,,,,,,,,
2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,74900.0,75700.0,76700.0,77170.0,,77260.0,78190.0,,,,79500.0,,,,,,,,,,
2017-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,77230.0,76570.0,76990.0,77780.0,78610.0,78100.0,,,,79340.0,,,,,,,,,,
2017-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,76600.0,77330.0,82100.0,,76600.0,78640.0,78610.0,78030.0,,80030.0,,,,,,,,,,
2017-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,75000.0,75120.0,75950.0,76540.0,76470.0,76600.0,,,,78050.0,,,,,,,,,,
2017-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,74880.0,74930.0,75140.0,,76270.0,76490.0,,,,77730.0,,,,,,,,,,
2017-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,75110.0,75080.0,,,75570.0,76620.0,,,,78180.0,,,,,,,,,,
2017-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,74000.0,74300.0,74690.0,75050.0,75330.0,75800.0,,,,77200.0,,,,,,,,,,
2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,73470.0,73380.0,73920.0,74300.0,74670.0,74800.0,75650.0,76030.0,,76230.0,,,,,,,,,,
2017-07-12,,,,,,,,,,,,,,,,,,,,,,,,,75000.0,74210.0,74270.0,75280.0,75500.0,75470.0,75780.0,76740.0,,,77190.0,,,,,,,,,,
2017-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,75950.0,75800.0,76670.0,76660.0,77270.0,77150.0,77230.0,78060.0,78110.0,78480.0,78910.0,,,,,,,,,
2017-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,76050.0,76110.0,76810.0,,77250.0,77330.0,77840.0,78000.0,78410.0,78550.0,78620.0,,,,,,,,,
2017-07-17,,,,,,,,,,,,,,,,,,,,,,,,,78000.0,77870.0,77020.0,77500.0,78670.0,77870.0,77880.0,79800.0,79020.0,79210.0,79260.0,79740.0,,,,,,,,,
2017-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,78910.0,79220.0,79530.0,79980.0,79960.0,80210.0,80510.0,,81200.0,81000.0,81630.0,81800.0,,,,,,,,
2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,79090.0,79150.0,79730.0,79580.0,80300.0,80100.0,,81330.0,81630.0,81000.0,81730.0,,,,,,,,,
2017-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,78510.0,80050.0,80070.0,80140.0,80720.0,81050.0,80750.0,80960.0,81880.0,81800.0,81920.0,,,,,,,,,
2017-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,78930.0,79440.0,,79740.0,80010.0,79690.0,80360.0,81200.0,81260.0,81470.0,81340.0,,,,,,,,
2017-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,77800.0,78950.0,79220.0,79400.0,79820.0,80050.0,80280.0,80900.0,,81390.0,80740.0,80880.0,,,,,,,,
2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,78900.0,78940.0,79690.0,81630.0,80330.0,80140.0,,83110.0,,81600.0,,,,,,,,,,
2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,79790.0,81300.0,81770.0,81870.0,82130.0,82610.0,,83620.0,,83770.0,85130.0,,,,,,,,,
2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,81300.0,81500.0,81830.0,82170.0,82700.0,83120.0,83740.0,83610.0,83920.0,84600.0,,,,,,,,,
2017-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,83380.0,82050.0,82770.0,82560.0,84160.0,83600.0,,85000.0,,84890.0,,85480.0,,,,,,,,
2017-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,82850.0,82850.0,83380.0,82960.0,83990.0,84330.0,,85390.0,,85670.0,,86200.0,,,,,,,,
2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,82800.0,83240.0,83400.0,83800.0,84320.0,84910.0,85310.0,,85620.0,86060.0,85560.0,,,,,,,,
2017-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,82340.0,82820.0,83340.0,83260.0,83810.0,84090.0,83980.0,84760.0,84800.0,85440.0,,,,,,,,,
2017-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,82350.0,83100.0,83290.0,83600.0,83750.0,85820.0,85030.0,85510.0,85170.0,,86320.0,,,,,,,,
2017-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,83050.0,83600.0,83430.0,83950.0,84300.0,84600.0,,,85990.0,,,,,,,,,,
2017-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,83550.0,83730.0,83660.0,84110.0,85140.0,,85990.0,,86670.0,,86770.0,,,,,,,,
2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,83390.0,83670.0,84030.0,84080.0,84940.0,,,85910.0,86270.0,,87330.0,,,,,,,,
2017-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,82880.0,83490.0,83630.0,83950.0,84510.0,88020.0,86070.0,,85880.0,,88280.0,,,,,,,,
2017-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,86450.0,87060.0,87300.0,87660.0,88100.0,87950.0,88910.0,89450.0,89620.0,,,,,,,,,,
2017-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,86360.0,86800.0,86910.0,87850.0,87920.0,,,89940.0,89280.0,89950.0,90300.0,,,,,,,,
2017-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,85210.0,85950.0,85850.0,86100.0,86750.0,,,87830.0,88210.0,,,,,,,,,,
2017-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,84690.0,84740.0,84950.0,85380.0,86030.0,,,,87450.0,86700.0,,,,,,,,,
2017-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,83780.0,83790.0,84490.0,,85100.0,,,,86470.0,86820.0,,86930.0,,,,,,,
2017-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,84580.0,85960.0,85930.0,85790.0,86180.0,88450.0,,89270.0,87500.0,,,88780.0,,,,,,,
2017-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,86090.0,86630.0,86880.0,87400.0,87590.0,87610.0,88010.0,,88980.0,,89630.0,,,,,,,,
2017-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,87100.0,87860.0,87400.0,90210.0,88350.0,,,92190.0,89680.0,,91310.0,93760.0,,,,,,,
2017-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,89790.0,89770.0,90220.0,90540.0,91400.0,92460.0,92820.0,93310.0,92790.0,,,,,,,,,,
2017-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,91990.0,92150.0,91480.0,92010.0,93200.0,92410.0,93570.0,94380.0,94500.0,93260.0,94600.0,94000.0,,,,,,,
2017-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,91700.0,92050.0,91050.0,92310.0,92780.0,,95900.0,94270.0,94030.0,,,,,,,,,,
2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,92770.0,93090.0,93060.0,93960.0,94120.0,,94630.0,95580.0,95360.0,95730.0,96100.0,,,,,,,,
2017-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,93140.0,94000.0,91000.0,93580.0,94130.0,,93220.0,94170.0,95400.0,93790.0,,,,,,,,,
2017-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,91510.0,93840.0,92530.0,95050.0,93490.0,94680.0,94970.0,,94870.0,,,,,,,,,,
2017-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,93590.0,93960.0,93060.0,94010.0,94600.0,,94220.0,,95930.0,,,,,,,,,,
2017-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,92000.0,92000.0,92120.0,92450.0,93000.0,,94150.0,94490.0,93990.0,,,,,,,,,,
2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,92290.0,93140.0,92630.0,93200.0,93700.0,93980.0,94950.0,95110.0,94830.0,95620.0,,,,,,,,,
2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,93810.0,94340.0,94010.0,94280.0,95210.0,95540.0,,,96210.0,96990.0,,,,,,,,,
2017-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,95070.0,95840.0,95330.0,96100.0,96380.0,96730.0,97000.0,,97610.0,,,,,,,,,,
2017-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,95200.0,95640.0,95470.0,95800.0,96480.0,96470.0,,,97790.0,97780.0,98000.0,94430.0,,,,,,,
2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,94130.0,94400.0,95360.0,94100.0,95100.0,95510.0,95800.0,95680.0,96220.0,96390.0,96260.0,97870.0,,,,,,,
